words,tags,frequency
backpackers,1,5.044136191677175e-06
backy,4,2.01765447667087e-05
backya,3,1.5132408575031526e-05
backyard,47,0.00023707440100882723
backyard.,1,5.044136191677175e-06
backyards,1,5.044136191677175e-06
bad,1,5.044136191677175e-06
bag,2,1.008827238335435e-05
bagel,1,5.044136191677175e-06
bags,1,5.044136191677175e-06
bakeries,1,5.044136191677175e-06
bakery,2,1.008827238335435e-05
bal,4,2.01765447667087e-05
balance,9,4.539722572509458e-05
balancing,1,5.044136191677175e-06
balc,2,1.008827238335435e-05
balco,5,2.5220680958385876e-05
balcon,6,3.0264817150063052e-05
balconies,1,5.044136191677175e-06
balconies-terraces,1,5.044136191677175e-06
balcony,42,0.00021185372005044136
ball,1,5.044136191677175e-06
ballroom,1,5.044136191677175e-06
balthazar,1,5.044136191677175e-06
bam,3,1.5132408575031526e-05
bamboo,1,5.044136191677175e-06
ban,2,1.008827238335435e-05
bang,1,5.044136191677175e-06
bank,1,5.044136191677175e-06
banks,1,5.044136191677175e-06
bar,5,2.5220680958385876e-05
barbara,1,5.044136191677175e-06
barca,1,5.044136191677175e-06
barcade,1,5.044136191677175e-06
barcla,3,1.5132408575031526e-05
barclay,6,3.0264817150063052e-05
barclays,6,3.0264817150063052e-05
bare,2,1.008827238335435e-05
barely,1,5.044136191677175e-06
barley,1,5.044136191677175e-06
barn,1,5.044136191677175e-06
barnabas,1,5.044136191677175e-06
barnard/columbia,1,5.044136191677175e-06
barrio,3,1.5132408575031526e-05
bars,36,0.00018158890290037832
bars/brun,1,5.044136191677175e-06
bartender,1,5.044136191677175e-06
bas,7,3.530895334174023e-05
base,22,0.00011097099621689785
basecamp,1,5.044136191677175e-06
based,4,2.01765447667087e-05
basem,3,1.5132408575031526e-05
baseme,2,1.008827238335435e-05
basemen,5,2.5220680958385876e-05
basement,128,0.0006456494325346784
basement-,1,5.044136191677175e-06
basement-level,1,5.044136191677175e-06
basement.,1,5.044136191677175e-06
basement/garden-level,1,5.044136191677175e-06
basic,9,4.539722572509458e-05
basically,1,5.044136191677175e-06
basille,1,5.044136191677175e-06
basin,1,5.044136191677175e-06
bask,2,1.008827238335435e-05
basked,1,5.044136191677175e-06
basking,1,5.044136191677175e-06
basment,2,1.008827238335435e-05
bat,34,0.00017150063051702395
bath,343,0.0017301387137452712
bathed,1,5.044136191677175e-06
bathr,25,0.00012610340479192938
bathro,22,0.00011097099621689785
bathroo,19,9.583858764186633e-05
bathroom,364,0.0018360655737704918
bathroom.,4,2.01765447667087e-05
bathrooms,38,0.00019167717528373267
baths,24,0.00012105926860025221
baths/fully,1,5.044136191677175e-06
bathtu,1,5.044136191677175e-06
bathtub,2,1.008827238335435e-05
battery,5,2.5220680958385876e-05
bay,31,0.00015636822194199244
bayliner,1,5.044136191677175e-06
bayr,1,5.044136191677175e-06
bayridge,7,3.530895334174023e-05
bayside,4,2.01765447667087e-05
bayswa,1,5.044136191677175e-06
baño,3,1.5132408575031526e-05
bbq,5,2.5220680958385876e-05
bc,1,5.044136191677175e-06
bcuz,1,5.044136191677175e-06
bd,18,9.079445145018916e-05
bd/2,1,5.044136191677175e-06
bd/ba,1,5.044136191677175e-06
bdf,1,5.044136191677175e-06
bdr,25,0.00012610340479192938
bdrm,45,0.0002269861286254729
"bdrm,1",1,5.044136191677175e-06
bdrm/1,3,1.5132408575031526e-05
bdrms,5,2.5220680958385876e-05
bdroom,1,5.044136191677175e-06
be,383,0.0019319041614123582
bea,14,7.061790668348046e-05
beac,2,1.008827238335435e-05
beach,46,0.00023203026481715007
beach-sheepshead,1,5.044136191677175e-06
beach-themed,1,5.044136191677175e-06
beach/bungalo,1,5.044136191677175e-06
beaches,1,5.044136191677175e-06
beachfront,2,1.008827238335435e-05
beaco,1,5.044136191677175e-06
beadroom,1,5.044136191677175e-06
beam,1,5.044136191677175e-06
beat,9,4.539722572509458e-05
beaten,1,5.044136191677175e-06
beating,1,5.044136191677175e-06
beatrix,1,5.044136191677175e-06
beau,10,5.044136191677175e-05
beaut,21,0.00010592686002522068
beautful,1,5.044136191677175e-06
beauti,21,0.00010592686002522068
beautif,18,9.079445145018916e-05
beautifu,15,7.566204287515763e-05
beautiful,1833,0.009245901639344262
beautiful/clean,1,5.044136191677175e-06
beautiful/convenient,1,5.044136191677175e-06
beautiful3br/1,1,5.044136191677175e-06
beautifull,5,2.5220680958385876e-05
beautifully,172,0.0008675914249684742
beautifully-decorated,1,5.044136191677175e-06
beautifully-designed,1,5.044136191677175e-06
beautifully-renovated,2,1.008827238335435e-05
beauty,11,5.5485498108448925e-05
beaux,5,2.5220680958385876e-05
bec,1,5.044136191677175e-06
became,1,5.044136191677175e-06
become,5,2.5220680958385876e-05
bed,701,0.0035359394703657
bed+bathroom,1,5.044136191677175e-06
bed+linens,1,5.044136191677175e-06
bed-,3,1.5132408575031526e-05
bed-2,1,5.044136191677175e-06
bed-and-breakfast,2,1.008827238335435e-05
bed-s,2,1.008827238335435e-05
bed-st,5,2.5220680958385876e-05
bed-stu,1,5.044136191677175e-06
bed-study,1,5.044136191677175e-06
bed-stuy,72,0.00036317780580075664
bed-stuy-crown,1,5.044136191677175e-06
bed-sty,1,5.044136191677175e-06
bed-sty/,1,5.044136191677175e-06
bed-v,1,5.044136191677175e-06
bed-vyne,2,1.008827238335435e-05
bed.,2,1.008827238335435e-05
bed.15,1,5.044136191677175e-06
bed.your,1,5.044136191677175e-06
bed/,4,2.01765447667087e-05
bed/1,9,4.539722572509458e-05
bed/2,6,3.0264817150063052e-05
bed/bath,2,1.008827238335435e-05
bed/couch,1,5.044136191677175e-06
bed/sitting,1,5.044136191677175e-06
bed/two,1,5.044136191677175e-06
bedding,3,1.5132408575031526e-05
bedf,3,1.5132408575031526e-05
bedfo,3,1.5132408575031526e-05
bedfor,1,5.044136191677175e-06
bedford,32,0.0001614123581336696
bedford-,1,5.044136191677175e-06
bedford-st,1,5.044136191677175e-06
bedford-stuy,3,1.5132408575031526e-05
bedford-stuyves,1,5.044136191677175e-06
bedford-stuyvesa,1,5.044136191677175e-06
bedford-stuyvesan,3,1.5132408575031526e-05
bedford-stuyvesant,11,5.5485498108448925e-05
bedford-stuyvesant/clinton,2,1.008827238335435e-05
bedooms,1,5.044136191677175e-06
bedr,63,0.000317780580075662
bedrm,5,2.5220680958385876e-05
bedrms,1,5.044136191677175e-06
bedro,69,0.0003480453972257251
bedrom,1,5.044136191677175e-06
bedroo,64,0.0003228247162673392
bedroom,4505,0.022723833543505673
bedroom+bathroom,1,5.044136191677175e-06
bedroom+terrace,1,5.044136191677175e-06
bedroom-large,1,5.044136191677175e-06
bedroom.,1,5.044136191677175e-06
bedroom/,11,5.5485498108448925e-05
bedroom/1,14,7.061790668348046e-05
"bedroom/1,300",1,5.044136191677175e-06
bedroom/1.5,2,1.008827238335435e-05
bedroom/1bath,2,1.008827238335435e-05
bedroom/1bathroom,1,5.044136191677175e-06
bedroom/1st,1,5.044136191677175e-06
bedroom/2,7,3.530895334174023e-05
bedroom/2bath,1,5.044136191677175e-06
bedroom/bat,1,5.044136191677175e-06
bedroom/bath,1,5.044136191677175e-06
bedroom/bathroom,2,1.008827238335435e-05
bedroom/bathroom/half-be,1,5.044136191677175e-06
bedroom/living,1,5.044136191677175e-06
bedroom/o,1,5.044136191677175e-06
bedroom/one,2,1.008827238335435e-05
bedroom/studio,2,1.008827238335435e-05
bedroom/tw,1,5.044136191677175e-06
bedroom/two,1,5.044136191677175e-06
bedroom/workspace,1,5.044136191677175e-06
bedroome,1,5.044136191677175e-06
bedrooms,226,0.0011399747793190416
bedrooms-2,1,5.044136191677175e-06
bedrooms.,1,5.044136191677175e-06
bedrooms/1,1,5.044136191677175e-06
bedrooms/2,1,5.044136191677175e-06
bedrooms/4,1,5.044136191677175e-06
bedroon,2,1.008827238335435e-05
bedroonm,1,5.044136191677175e-06
bedrroom,1,5.044136191677175e-06
beds,45,0.0002269861286254729
bedstu,3,1.5132408575031526e-05
bedstuy,45,0.0002269861286254729
bedstuy-bushwick,1,5.044136191677175e-06
bedstuy/bushwick,1,5.044136191677175e-06
bedstuy/clinton-hill,1,5.044136191677175e-06
bee,3,1.5132408575031526e-05
been,60,0.0003026481715006305
bef,8,4.03530895334174e-05
befo,2,1.008827238335435e-05
befor,1,5.044136191677175e-06
before,2,1.008827238335435e-05
beginni,1,5.044136191677175e-06
beginning,1,5.044136191677175e-06
being,15,7.566204287515763e-05
bel,5,2.5220680958385876e-05
believe,3,1.5132408575031526e-05
bell,2,1.008827238335435e-05
bellevue,1,5.044136191677175e-06
bells,1,5.044136191677175e-06
belm,1,5.044136191677175e-06
belmont,2,1.008827238335435e-05
belongin,1,5.044136191677175e-06
beloved,7,3.530895334174023e-05
bem,1,5.044136191677175e-06
benefits,1,5.044136191677175e-06
benhamu,1,5.044136191677175e-06
bennet,1,5.044136191677175e-06
benso,1,5.044136191677175e-06
bensonhurs,1,5.044136191677175e-06
bensonhurst,1,5.044136191677175e-06
bergen,2,1.008827238335435e-05
berlin,1,5.044136191677175e-06
berry,2,1.008827238335435e-05
bes,10,5.044136191677175e-05
besid,1,5.044136191677175e-06
beside,1,5.044136191677175e-06
besoin,1,5.044136191677175e-06
bespoke,2,1.008827238335435e-05
best,322,0.0016242118537200504
bet,7,3.530895334174023e-05
betsaida,1,5.044136191677175e-06
better,15,7.566204287515763e-05
betw,5,2.5220680958385876e-05
betwe,1,5.044136191677175e-06
betwee,2,1.008827238335435e-05
beyon,1,5.044136191677175e-06
beyond-fabulous,1,5.044136191677175e-06
bi,5,2.5220680958385876e-05
bi-level,1,5.044136191677175e-06
bianca,1,5.044136191677175e-06
biased,1,5.044136191677175e-06
bicycle,2,1.008827238335435e-05
bien,1,5.044136191677175e-06
bienvenue,2,1.008827238335435e-05
bier,2,1.008827238335435e-05
big,251,0.001266078184110971
bigger,2,1.008827238335435e-05
biggest,6,3.0264817150063052e-05
bight,1,5.044136191677175e-06
bike,1,5.044136191677175e-06
bilevel,1,5.044136191677175e-06
billionaire,2,1.008827238335435e-05
billy,1,5.044136191677175e-06
bin,1,5.044136191677175e-06
bird,1,5.044136191677175e-06
birds-eye,2,1.008827238335435e-05
bishop,1,5.044136191677175e-06
bit,3,1.5132408575031526e-05
bite,1,5.044136191677175e-06
bk,9,4.539722572509458e-05
bklyn,3,1.5132408575031526e-05
bkn,1,5.044136191677175e-06
bl,20,0.0001008827238335435
black,4,2.01765447667087e-05
blackout,2,1.008827238335435e-05
bldg,5,2.5220680958385876e-05
bleeck,1,5.044136191677175e-06
blend,1,5.044136191677175e-06
blending,1,5.044136191677175e-06
blends,4,2.01765447667087e-05
blessings,3,1.5132408575031526e-05
blinding,1,5.044136191677175e-06
bling,1,5.044136191677175e-06
blink,1,5.044136191677175e-06
blk,1,5.044136191677175e-06
blo,16,8.07061790668348e-05
bloc,14,7.061790668348046e-05
block,251,0.001266078184110971
blocked,1,5.044136191677175e-06
blocks,211,0.001064312736443884
blog,2,1.008827238335435e-05
bloomingd,2,1.008827238335435e-05
blossoming,1,5.044136191677175e-06
blow,2,1.008827238335435e-05
blue,3,1.5132408575031526e-05
blueridge,1,5.044136191677175e-06
blvd,6,3.0264817150063052e-05
bn,1,5.044136191677175e-06
bnb,4,2.01765447667087e-05
bo,13,6.557377049180328e-05
boa,1,5.044136191677175e-06
board,1,5.044136191677175e-06
boarder,1,5.044136191677175e-06
boarding,1,5.044136191677175e-06
boardwalk,1,5.044136191677175e-06
boast,1,5.044136191677175e-06
boasti,1,5.044136191677175e-06
boasting,1,5.044136191677175e-06
boasts,6,3.0264817150063052e-05
boat,6,3.0264817150063052e-05
bodega,1,5.044136191677175e-06
boe,1,5.044136191677175e-06
boerum,6,3.0264817150063052e-05
bogota,2,1.008827238335435e-05
bohemi,1,5.044136191677175e-06
bohemian,47,0.00023707440100882723
bohemians,2,1.008827238335435e-05
boho,11,5.5485498108448925e-05
boho-chic,2,1.008827238335435e-05
boho-style,1,5.044136191677175e-06
boisterous,1,5.044136191677175e-06
bombers,1,5.044136191677175e-06
bon,1,5.044136191677175e-06
bond,4,2.01765447667087e-05
bones,1,5.044136191677175e-06
bonita,2,1.008827238335435e-05
bonito,4,2.01765447667087e-05
bono,2,1.008827238335435e-05
bonus,1,5.044136191677175e-06
boo,16,8.07061790668348e-05
boogie,1,5.044136191677175e-06
book,48,0.00024211853720050442
book-,1,5.044136191677175e-06
book-filled,1,5.044136191677175e-06
booked,3,1.5132408575031526e-05
booked.,1,5.044136191677175e-06
booker,2,1.008827238335435e-05
booking,60,0.0003026481715006305
booking.,1,5.044136191677175e-06
booking.we,1,5.044136191677175e-06
bookings,7,3.530895334174023e-05
bookish,1,5.044136191677175e-06
books,3,1.5132408575031526e-05
bookshelves,1,5.044136191677175e-06
bookstores,1,5.044136191677175e-06
booming,1,5.044136191677175e-06
bor,4,2.01765447667087e-05
bord,1,5.044136191677175e-06
borde,1,5.044136191677175e-06
bordegas,1,5.044136191677175e-06
border,22,0.00011097099621689785
bordering,4,2.01765447667087e-05
borderline,2,1.008827238335435e-05
borders,1,5.044136191677175e-06
boring,1,5.044136191677175e-06
born,1,5.044136191677175e-06
boro-park,1,5.044136191677175e-06
borou,3,1.5132408575031526e-05
borough,1,5.044136191677175e-06
boroughs,2,1.008827238335435e-05
bot,3,1.5132408575031526e-05
bota,1,5.044136191677175e-06
botan,1,5.044136191677175e-06
botanic,1,5.044136191677175e-06
botanical,4,2.01765447667087e-05
bottle,1,5.044136191677175e-06
bottom,4,2.01765447667087e-05
bou,1,5.044136191677175e-06
boudoir,1,5.044136191677175e-06
bought,2,1.008827238335435e-05
boulevard.,1,5.044136191677175e-06
bound,1,5.044136191677175e-06
boutiq,3,1.5132408575031526e-05
boutiqu,2,1.008827238335435e-05
boutique,66,0.0003329129886506936
boutiques,1,5.044136191677175e-06
bowery,43,0.00021689785624211854
box,8,4.03530895334174e-05
boyfriend,3,1.5132408575031526e-05
bp,1,5.044136191677175e-06
br,2970,0.014981084489281211
br-apt,1,5.044136191677175e-06
br/,1,5.044136191677175e-06
br/1,2,1.008827238335435e-05
br/1ba,1,5.044136191677175e-06
br/2,3,1.5132408575031526e-05
br/2bth,1,5.044136191677175e-06
br/5.5,1,5.044136191677175e-06
br/bath,1,5.044136191677175e-06
bra,6,3.0264817150063052e-05
bradway,1,5.044136191677175e-06
brainer,2,1.008827238335435e-05
bran,3,1.5132408575031526e-05
brand,376,0.0018965952080706179
brand-new,13,6.557377049180328e-05
brandon,1,5.044136191677175e-06
brasil,1,5.044136191677175e-06
bravo,1,5.044136191677175e-06
brazilian,1,5.044136191677175e-06
break,8,4.03530895334174e-05
breakfa,1,5.044136191677175e-06
breakfast,3,1.5132408575031526e-05
breaking,1,5.044136191677175e-06
breath,1,5.044136191677175e-06
breath-taking,2,1.008827238335435e-05
breathtaki,1,5.044136191677175e-06
breathtakin,1,5.044136191677175e-06
breathtaking,10,5.044136191677175e-05
breathtakingly,1,5.044136191677175e-06
breed-,1,5.044136191677175e-06
breeze,1,5.044136191677175e-06
breezy,5,2.5220680958385876e-05
brew,2,1.008827238335435e-05
bri,10,5.044136191677175e-05
briarwood,1,5.044136191677175e-06
bric,8,4.03530895334174e-05
brick,83,0.0004186633039092055
bricks,2,1.008827238335435e-05
bridge,9,4.539722572509458e-05
brig,4,2.01765447667087e-05
brigh,2,1.008827238335435e-05
bright,835,0.004211853720050442
brightens,1,5.044136191677175e-06
brighter,1,5.044136191677175e-06
brightly,11,5.5485498108448925e-05
brightly-lit,1,5.044136191677175e-06
brighton,2,1.008827238335435e-05
brilli,1,5.044136191677175e-06
brilliant,1,5.044136191677175e-06
brim,1,5.044136191677175e-06
brimming,1,5.044136191677175e-06
bring,6,3.0264817150063052e-05
brings,1,5.044136191677175e-06
brirwood,1,5.044136191677175e-06
brite,1,5.044136191677175e-06
brm,2,1.008827238335435e-05
bro,54,0.00027238335435056745
broa,2,1.008827238335435e-05
broad,1,5.044136191677175e-06
broadwa,2,1.008827238335435e-05
broadway,23,0.00011601513240857504
bron,2,1.008827238335435e-05
bronx,45,0.0002269861286254729
bronx/riverdale,1,5.044136191677175e-06
broo,48,0.00024211853720050442
brook,30,0.00015132408575031526
brookl,26,0.00013114754098360657
brookly,30,0.00015132408575031526
brooklyn,702,0.003540983606557377
brooklyn-,1,5.044136191677175e-06
brooklyn-centrally,1,5.044136191677175e-06
brooklyn.,5,2.5220680958385876e-05
brooklyn/be,1,5.044136191677175e-06
brooklyn45,1,5.044136191677175e-06
brooklynite,2,1.008827238335435e-05
brooklyns,31,0.00015636822194199244
brooklynthe,1,5.044136191677175e-06
broome,1,5.044136191677175e-06
brothe,1,5.044136191677175e-06
brow,7,3.530895334174023e-05
brown,20,0.0001008827238335435
browns,12,6.0529634300126105e-05
brownst,15,7.566204287515763e-05
brownsto,7,3.530895334174023e-05
brownston,12,6.0529634300126105e-05
brownstone,270,0.0013619167717528373
brownstone-conver,1,5.044136191677175e-06
brownstones,1,5.044136191677175e-06
brownstown,1,5.044136191677175e-06
browse,1,5.044136191677175e-06
brs,6,3.0264817150063052e-05
brushed,1,5.044136191677175e-06
bryant,5,2.5220680958385876e-05
bsm,1,5.044136191677175e-06
bsmt,1,5.044136191677175e-06
bth,3,1.5132408575031526e-05
bthrm,2,1.008827238335435e-05
btw,2,1.008827238335435e-05
btwn,1,5.044136191677175e-06
bu,32,0.0001614123581336696
buck,1,5.044136191677175e-06
bucks,1,5.044136191677175e-06
budget,10,5.044136191677175e-05
budget-,1,5.044136191677175e-06
budget-conscio,1,5.044136191677175e-06
budget-friendly,1,5.044136191677175e-06
buena,1,5.044136191677175e-06
bueno,1,5.044136191677175e-06
buffer,2,1.008827238335435e-05
buffs,1,5.044136191677175e-06
bui,35,0.00017654476670870113
buil,20,0.0001008827238335435
build,34,0.00017150063051702395
builded,1,5.044136191677175e-06
builder,1,5.044136191677175e-06
buildi,24,0.00012105926860025221
buildin,13,6.557377049180328e-05
building,398,0.002007566204287516
building.,2,1.008827238335435e-05
building.te,1,5.044136191677175e-06
buildings,5,2.5220680958385876e-05
built,47,0.00023707440100882723
built-in,4,2.01765447667087e-05
built.,1,5.044136191677175e-06
built/modern,1,5.044136191677175e-06
bul,1,5.044136191677175e-06
bulbs,1,5.044136191677175e-06
bullet,1,5.044136191677175e-06
bungalow,5,2.5220680958385876e-05
bunk,5,2.5220680958385876e-05
bunkroom,4,2.01765447667087e-05
bureau,1,5.044136191677175e-06
burton,1,5.044136191677175e-06
bus,38,0.00019167717528373267
busc,1,5.044136191677175e-06
buscando,6,3.0264817150063052e-05
buses,17,8.575031525851197e-05
bush,7,3.530895334174023e-05
bushw,7,3.530895334174023e-05
bushwi,10,5.044136191677175e-05
bushwick,179,0.0009029003783102144
bushwick-,1,5.044136191677175e-06
bushwick-ridgewood,2,1.008827238335435e-05
bushwick.,2,1.008827238335435e-05
bushwick/brooklyn,1,5.044136191677175e-06
bushwick/ridgewood,1,5.044136191677175e-06
busi,4,2.01765447667087e-05
busin,1,5.044136191677175e-06
business,23,0.00011601513240857504
business/,1,5.044136191677175e-06
buss,1,5.044136191677175e-06
bust,2,1.008827238335435e-05
busting,1,5.044136191677175e-06
bustle,15,7.566204287515763e-05
bustlin,1,5.044136191677175e-06
bustling,12,6.0529634300126105e-05
buswick,1,5.044136191677175e-06
busy,13,6.557377049180328e-05
button,2,1.008827238335435e-05
buzz,1,5.044136191677175e-06
buzzing,2,1.008827238335435e-05
bx1,1,5.044136191677175e-06
c,228,0.001150063051702396
"c,3",4,2.01765447667087e-05
"c,4,5",1,5.044136191677175e-06
c-19,1,5.044136191677175e-06
c.,1,5.044136191677175e-06
c.1910,1,5.044136191677175e-06
c/e,2,1.008827238335435e-05
cab,4,2.01765447667087e-05
cabin,4,2.01765447667087e-05
cabinet,1,5.044136191677175e-06
cable,13,6.557377049180328e-05
cabs,1,5.044136191677175e-06
caf,1,5.044136191677175e-06
cafe,11,5.5485498108448925e-05
cafes,6,3.0264817150063052e-05
cafés,3,1.5132408575031526e-05
cal,1,5.044136191677175e-06
calendar,6,3.0264817150063052e-05
california,2,1.008827238335435e-05
call,7,3.530895334174023e-05
called,3,1.5132408575031526e-05
calling,1,5.044136191677175e-06
calls,1,5.044136191677175e-06
calm,63,0.000317780580075662
calming,2,1.008827238335435e-05
calmness,1,5.044136191677175e-06
cama,9,4.539722572509458e-05
came,1,5.044136191677175e-06
camer,1,5.044136191677175e-06
cameras,2,1.008827238335435e-05
camper,7,3.530895334174023e-05
campus,1,5.044136191677175e-06
canal,2,1.008827238335435e-05
